"ASIN";"SKU";"Title";"Labels";"CostPeriodStartDate";"Cost";"ShippingCostPerOrder";"ShippingProfile";"SurchargeForShippingAbroad";"Value_of_unsellable_returns";"VAT";"VAT_DE_2020";"VAT_CATEGORY";"Hide";"Marketplace"
"B0FLWPBQSR";"743269737231";"Salutem Vita – Southern Homestyle Buttermilk Biscuits, Gift Set: – Pack of 6";"";"";"28";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWPXG2B";"743269737248";"Salutem Vita – Southern Homestyle Buttermilk Biscuits, Gift Set: – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNSZ1C";"743269737255";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set: – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMSPTX";"743269737262";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set: – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP8C3Q";"743269737279";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set: – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWL998W";"743269737286";"Salutem Vita – Homestyle Butter Tastin' Biscuits, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNHSFG";"743269737293";"Salutem Vita – Homestyle Butter Tastin' Biscuits, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNKLJL";"743269737309";"Salutem Vita – Homestyle Butter Tastin' Biscuits, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWN9FTN";"743269737316";"Salutem Vita – Original Crescent Rolls Dough, Flaky Pastry Baking Gift Set – Pack of 2";"";"";"15";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWMW6KP";"743269737323";"Salutem Vita – Original Crescent Rolls Dough, Flaky Pastry Baking Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNDYN7";"743269737330";"Salutem Vita – Original Crescent Rolls Dough, Flaky Pastry Baking Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP21X5";"743269737347";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP57BP";"743269737354";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMKDSP";"743269737361";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWN3882";"743269737378";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNGY3P";"743269737385";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Gift Set – Pack of 6";"";"";"28";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWMM2RB";"743269737392";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMQRD3";"743269737408";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Cinnamon Rolls with Icing, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNXTQB";"743269737415";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Cinnamon Rolls with Icing, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNYPQZ";"743269737422";"Salutem Vita – Flaky Layers Biscuits, Southern Homestyle Buttermilk Biscuits, Butter Tastin' Biscuits, Cinnamon Rolls with Icing, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWN9VJR";"743269737439";"Salutem Vita – Apple Toaster Pastries, Value Size, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNFW33";"743269737446";"Salutem Vita – Apple Toaster Pastries, Value Size, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNVGSD";"743269737453";"Salutem Vita – Apple Toaster Pastries, Value Size, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP6YZ5";"743269737460";"Salutem Vita – Toaster Strudel Cinnabon Cinnamon Roll Frozen Pastries, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPRJWH";"743269737477";"Salutem Vita – Toaster Strudel Cinnabon Cinnamon Roll Frozen Pastries, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMXLPV";"743269737484";"Salutem Vita – Toaster Strudel Cinnabon Cinnamon Roll Frozen Pastries, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPKSJ4";"743269737491";"Salutem Vita – Strawberry Toaster Pastries with Icing, Breakfast Treat Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWLX6MD";"743269737507";"Salutem Vita – Strawberry Toaster Pastries with Icing, Breakfast Treat Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWQT3CY";"743269737514";"Salutem Vita – Strawberry Toaster Pastries with Icing, Breakfast Treat Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWM7T72";"743269737521";"Salutem Vita – Toaster Strudel Apple and Cinnabon Cinnamon Roll Pastries, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNKGT5";"743269737538";"Salutem Vita – Toaster Strudel Apple and Cinnabon Cinnamon Roll Pastries, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMW6KQ";"743269737545";"Salutem Vita – Toaster Strudel Apple and Cinnabon Cinnamon Roll Pastries, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNDWF1";"743269737552";"Salutem Vita – Toaster Scrambles Pastries Bacon Breakfast Snack, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNFVFR";"743269737569";"Salutem Vita – Toaster Scrambles Pastries Bacon Breakfast Snack, Gift Set – Pack of 8";"";"";"32";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWLYGCP";"743269737576";"Salutem Vita – Toaster Scrambles Pastries Bacon Breakfast Snack, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPMLN2";"743269737583";"Salutem Vita – Toaster Scrambles Sausage Frozen Breakfast Pastries, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWN6VQH";"743269737590";"Salutem Vita – Toaster Scrambles Sausage Frozen Breakfast Pastries, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP8BVF";"743269737606";"Salutem Vita – Toaster Scrambles Sausage Frozen Breakfast Pastries, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPT8J1";"743269737613";"Salutem Vita – Toaster Scrambles Sausage and Bacon Pastries, Breakfast Snack, 16 oz, Gift Set – Pack of 4";"";"";"24";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWNTYS7";"743269737620";"Salutem Vita – Toaster Scrambles Sausage and Bacon Pastries, Breakfast Snack, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWQP7HY";"743269737637";"Salutem Vita – Toaster Scrambles Sausage and Bacon Pastries, Breakfast Snack, 16 oz, Gift Set – Pack of 12";"";"";"52";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWP1TPQ";"743269737644";"Salutem Vita – Frozen Toaster Donuts Boston Cream, 16 oz, Gift Set – Pack of 4";"";"";"26";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWNKGT6";"743269737651";"Salutem Vita – Frozen Toaster Donuts Boston Cream, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNV774";"743269737668";"Salutem Vita – Frozen Toaster Donuts Boston Cream, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNYHBM";"743269737675";"Salutem Vita – Chocolate Fudge Brownie Mix, Rich Dessert Baking, 16 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNZL2L";"743269737682";"Salutem Vita – Chocolate Fudge Brownie Mix, Rich Dessert Baking, 16 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNW4NQ";"743269737699";"Salutem Vita – Chocolate Fudge Brownie Mix, Rich Dessert Baking, 16 oz, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWM8LXM";"743269737705";"Salutem Vita – Gluten-Free Premium Classic Yellow Cake Mix, 16 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNCM2H";"743269737712";"Salutem Vita – Gluten-Free Premium Classic Yellow Cake Mix, 16 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNBBHP";"743269737729";"Salutem Vita – Gluten-Free Premium Classic Yellow Cake Mix, 16 oz, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPM1GP";"743269737736";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNQNCS";"743269737743";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWR7RZR";"743269737750";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNP64L";"743269737767";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWN65QG";"743269737774";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMW7S5";"743269737781";"Salutem Vita – Gluten-Free Funfetti Cake Mix with Candy Bits, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMTCWF";"743269737798";"Salutem Vita – Moist Supreme White Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP51TV";"743269737804";"Salutem Vita – Moist Supreme White Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMWCKK";"743269737811";"Salutem Vita – Moist Supreme White Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPJ4W1";"743269737828";"Salutem Vita – Moist Supreme Yellow Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNN1HD";"743269737835";"Salutem Vita – Moist Supreme Yellow Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNN6LM";"743269737842";"Salutem Vita – Moist Supreme Yellow Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNQK4J";"743269737859";"Salutem Vita – Premium Devil's Food Cake Mix, Rich Chocolate Dessert Baking, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPV5NJ";"743269737866";"Salutem Vita – Premium Devil's Food Cake Mix, Rich Chocolate Dessert Baking, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWMRSH1";"743269737873";"Salutem Vita – Premium Devil's Food Cake Mix, Rich Chocolate Dessert Baking, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP69B8";"743269737880";"Salutem Vita – Strawberry Premium Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP8D4F";"743269737897";"Salutem Vita – Strawberry Premium Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPSR6L";"743269737903";"Salutem Vita – Strawberry Premium Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNWFF6";"743269737910";"Salutem Vita – Moist Supreme White, Yellow, Devil's Food, and Strawberry Cake Mix, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNCJQ7";"743269737927";"Salutem Vita – Moist Supreme White, Yellow, Devil's Food, and Strawberry Cake Mix, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWPLWL5";"743269737934";"Salutem Vita – Moist Supreme White, Yellow, Devil's Food, and Strawberry Cake Mix, 16 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ4JFTS";"743269735039";"Salutem Vita – Wine Infused Salame Cheese and Crackers Small Plate, 2.76 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQJZHKK";"743269735138";"Salutem Vita – Calabrese Pepperjack Cheese & Salami Snack Pack, 2.76 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQQSSRP";"743269735145";"Salutem Vita – Calabrese Pepperjack Cheese & Salami Snack Pack, 2.76 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ2LC63";"743269735152";"Salutem Vita – Calabrese Pepperjack Cheese & Salami Snack Pack, 2.76 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQLBL3M";"743269735169";"Salutem Vita – Ham & Monterey Jack Cheese Snack Kit, 2.76 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQBCKYD";"743269735176";"Salutem Vita – Ham & Monterey Jack Cheese Snack Kit, 2.76 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQQ3SCG";"743269735183";"Salutem Vita – Ham & Monterey Jack Cheese Snack Kit, 2.76 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQK2SYJ";"743269735220";"Salutem Vita – Pepperoni Red Pepper & Italian Herbs Dip with Toasted Rounds, 2.25 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQKSMBS";"743269735237";"Salutem Vita – Pepperoni Red Pepper & Italian Herbs Dip with Toasted Rounds, 2.25 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQDCKSC";"743269735244";"Salutem Vita – Pepperoni Red Pepper & Italian Herbs Dip with Toasted Rounds, 2.25 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQH1CMM";"743269735251";"Salutem Vita – Original Rice Pilaf Mix, 6.09 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ8Z76D";"743269735268";"Salutem Vita – Original Rice Pilaf Mix, 6.09 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ4Y84X";"743269735275";"Salutem Vita – Original Rice Pilaf Mix, 6.09 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ8YTDD";"743269735282";"Salutem Vita – Roasted Garlic & Olive Oil Couscous Mix, 5.8 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQNV1KY";"743269735299";"Salutem Vita – Roasted Garlic & Olive Oil Couscous Mix, 5.8 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQR6NBM";"743269735305";"Salutem Vita – Roasted Garlic & Olive Oil Couscous Mix, 5.8 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJPSPHXM";"743269735312";"Salutem Vita – Parmesan Couscous Mix, 5.9 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQQPTY1";"743269735329";"Salutem Vita – Parmesan Couscous Mix, 5.9 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQLW4TJ";"743269735336";"Salutem Vita – Parmesan Couscous Mix, 5.9 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ2HRTP";"743269735343";"Salutem Vita – Parmesan Couscous Mix 5.9oz, Roasted Garlic & Olive Oil Couscous Mix 5.8oz, Original Rice Pilaf Mix 6.09oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ7QXPY";"743269735350";"Salutem Vita – Parmesan Couscous Mix 5.9oz, Roasted Garlic & Olive Oil Couscous Mix 5.8oz, Original Rice Pilaf Mix 6.09oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ9PRJ7";"743269735367";"Salutem Vita – Parmesan Couscous Mix 5.9oz, Roasted Garlic & Olive Oil Couscous Mix 5.8oz, Original Rice Pilaf Mix 6.09oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQNXB5X";"743269735374";"Salutem Vita – Blueberry Protein Bars 5ct, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQK6DDR";"743269735381";"Salutem Vita – Blueberry Protein Bars 5ct, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQJS72G";"743269735398";"Salutem Vita – Blueberry Protein Bars 5ct, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ7PS4T";"743269735404";"Salutem Vita – Chocolate Chip Protein Bars, 5ct, 7.5 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQSB4ZG";"743269735411";"Salutem Vita – Chocolate Chip Protein Bars, 5ct, 7.5 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ9PRJ5";"743269735428";"Salutem Vita – Chocolate Chip Protein Bars, 5ct, 7.5 oz, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQCVQV8";"743269735435";"Salutem Vita – Blueberry and Chocolate Chip Protein Bars 5ct, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ9FBC9";"743269735442";"Salutem Vita – Blueberry and Chocolate Chip Protein Bars 5ct, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQVDCV9";"743269735459";"Salutem Vita – Blueberry and Chocolate Chip Protein Bars 5ct, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQK4GM9";"743269735466";"Salutem Vita – Raspberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQD5L94";"743269735473";"Salutem Vita – Raspberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQGV73D";"743269735480";"Salutem Vita – Raspberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJPT8PTS";"743269735497";"Salutem Vita – Blueberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJPM6WND";"743269735503";"Salutem Vita – Blueberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ2JFVR";"743269735510";"Salutem Vita – Blueberry Fig Bars, 6ct, 12 oz, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ776Y6";"743269735527";"Salutem Vita – Strawberry Fig Bars, 6ct, 10.6 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQDH45D";"743269735534";"Salutem Vita – Strawberry Fig Bars, 6ct, 10.6 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQG1D32";"743269735541";"Salutem Vita – Strawberry Fig Bars, 6ct, 10.6 oz, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQGHB2G";"743269735558";"Salutem Vita – Gluten-Free Raspberry Fig Bars, 6ct, 10.2 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQR7NT1";"743269735565";"Salutem Vita – Gluten-Free Raspberry Fig Bars, 6ct, 10.2 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQXL2FH";"743269735572";"Salutem Vita – Gluten-Free Raspberry Fig Bars, 6ct, 10.2 oz, Gift Set – Pack of 7";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQTZFSP";"743269735589";"Salutem Vita – Strawberry, Blueberry, Raspberry Fig Bars Variety Pack, 6ct Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQGKJKQ";"743269735596";"Salutem Vita – Strawberry, Blueberry, Raspberry Fig Bars Variety Pack, 6ct Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQVKFZW";"743269735602";"Salutem Vita – Strawberry, Blueberry, Raspberry Fig Bars Variety Pack, 6ct Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQB5WM3";"743269735619";"Salutem Vita – Double Chocolate Brownie 6ct, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ6KKKQ";"743269735626";"Salutem Vita – Double Chocolate Brownie 6ct, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQNMZTF";"743269735633";"Salutem Vita – Double Chocolate Brownie 6ct, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQD7L5H";"743269735640";"Salutem Vita – Apple Cinnamon Fig Bars, 6ct, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQDKZ83";"743269735657";"Salutem Vita – Apple Cinnamon Fig Bars, 6ct, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ73GFX";"743269735664";"Salutem Vita – Apple Cinnamon Fig Bars, 6ct, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQDGL84";"743269735671";"Salutem Vita – Fig Bar Snack Pack, Whole Wheat, 6ct, 12 oz, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQXT7GP";"743269735688";"Salutem Vita – Fig Bar Snack Pack, Whole Wheat, 6ct, 12 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQ9BXP5";"743269735695";"Salutem Vita – Fig Bar Snack Pack, Whole Wheat, 6ct, 12 oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQKPS88";"743269735701";"Salutem Vita – Apple Crumble Bar 6ct, 8.46oz, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQXMJ5P";"743269735718";"Salutem Vita – Apple Crumble Bar 6ct, 8.46oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FJQKPFFF";"743269735725";"Salutem Vita – Apple Crumble Bar 6ct, 8.46oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
