upc,state,source_order,check_digit_valid,assigned_sku,marketplace_status,last_updated
756441910087,available,ancien 2024-10-21,true,,,
756441910094,available,ancien 2024-10-21,true,,,
756441910100,available,ancien 2024-10-21,true,,,
756441910117,available,ancien 2024-10-21,true,,,
756441910124,available,ancien 2024-10-21,true,,,
756441910131,available,ancien 2024-10-21,true,,,
756441910148,available,ancien 2024-10-21,true,,,
756441910155,available,ancien 2024-10-21,true,,,
756441910162,available,ancien 2024-10-21,true,,,
756441910179,available,ancien 2024-10-21,true,,,
756441910186,available,ancien 2024-10-21,true,,,
756441910193,available,ancien 2024-10-21,true,,,
756441910209,available,ancien 2024-10-21,true,,,
756441910216,available,ancien 2024-10-21,true,,,
756441910223,available,ancien 2024-10-21,true,,,
756441910230,available,ancien 2024-10-21,true,,,
756441910247,available,ancien 2024-10-21,true,,,
756441910254,available,ancien 2024-10-21,true,,,
756441910261,available,ancien 2024-10-21,true,,,
756441910278,available,ancien 2024-10-21,true,,,
756441910285,available,ancien 2024-10-21,true,,,
756441910292,available,ancien 2024-10-21,true,,,
756441910308,available,ancien 2024-10-21,true,,,
756441910315,available,ancien 2024-10-21,true,,,
756441910322,available,ancien 2024-10-21,true,,,
756441910339,available,ancien 2024-10-21,true,,,
756441910346,available,ancien 2024-10-21,true,,,
756441910353,available,ancien 2024-10-21,true,,,
756441910384,available,ancien 2024-10-21,true,,,
756441910391,available,ancien 2024-10-21,true,,,
756441910407,available,ancien 2024-10-21,true,,,
756441910438,available,ancien 2024-10-21,true,,,
756441910476,available,ancien 2024-10-21,true,,,
756441910483,available,ancien 2024-10-21,true,,,
756441910490,available,ancien 2024-10-21,true,,,
756441910513,available,ancien 2024-10-21,true,,,
756441910537,available,ancien 2024-10-21,true,,,
756441910544,available,ancien 2024-10-21,true,,,
756441910551,available,ancien 2024-10-21,true,,,
756441910568,available,ancien 2024-10-21,true,,,
756441910629,available,ancien 2024-10-21,true,,,
756441910650,available,ancien 2024-10-21,true,,,
756441910735,available,ancien 2024-10-21,true,,,
756441910773,available,ancien 2024-10-21,true,,,
756441910780,available,ancien 2024-10-21,true,,,
756441910797,available,ancien 2024-10-21,true,,,
756441910810,available,ancien 2024-10-21,true,,,
756441910841,available,ancien 2024-10-21,true,,,
756441910889,available,ancien 2024-10-21,true,,,
756441910940,available,ancien 2024-10-21,true,,,
756441910971,available,ancien 2024-10-21,true,,,
756441911008,available,ancien 2024-10-21,true,,,
756441911022,available,ancien 2024-10-21,true,,,
756441911091,available,ancien 2024-10-21,true,,,
756441911121,available,ancien 2024-10-21,true,,,
756441911152,available,ancien 2024-10-21,true,,,
756441911213,available,ancien 2024-10-21,true,,,
756441911244,available,ancien 2024-10-21,true,,,
756441911251,available,ancien 2024-10-21,true,,,
756441911268,available,ancien 2024-10-21,true,,,
756441911275,available,ancien 2024-10-21,true,,,
756441911282,available,ancien 2024-10-21,true,,,
756441911299,available,ancien 2024-10-21,true,,,
756441911305,available,ancien 2024-10-21,true,,,
756441911312,available,ancien 2024-10-21,true,,,
756441911329,available,ancien 2024-10-21,true,,,
756441911336,available,ancien 2024-10-21,true,,,
756441911350,available,ancien 2024-10-21,true,,,
756441911367,available,ancien 2024-10-21,true,,,
756441911374,available,ancien 2024-10-21,true,,,
756441911381,available,ancien 2024-10-21,true,,,
756441911398,available,ancien 2024-10-21,true,,,
756441911404,available,ancien 2024-10-21,true,,,
756441911411,available,ancien 2024-10-21,true,,,
756441911428,available,ancien 2024-10-21,true,,,
756441911435,available,ancien 2024-10-21,true,,,
756441911442,available,ancien 2024-10-21,true,,,
756441911459,available,ancien 2024-10-21,true,,,
756441911466,available,ancien 2024-10-21,true,,,
756441911473,available,ancien 2024-10-21,true,,,
756441911480,available,ancien 2024-10-21,true,,,
756441911497,available,ancien 2024-10-21,true,,,
756441911503,available,ancien 2024-10-21,true,,,
756441911510,available,ancien 2024-10-21,true,,,
756441911527,available,ancien 2024-10-21,true,,,
756441911534,available,ancien 2024-10-21,true,,,
756441911541,available,ancien 2024-10-21,true,,,
756441911558,available,ancien 2024-10-21,true,,,
756441911565,available,ancien 2024-10-21,true,,,
756441911572,available,ancien 2024-10-21,true,,,
756441911589,available,ancien 2024-10-21,true,,,
756441911596,available,ancien 2024-10-21,true,,,
756441911602,available,ancien 2024-10-21,true,,,
756441911619,available,ancien 2024-10-21,true,,,
756441911626,available,ancien 2024-10-21,true,,,
756441911633,available,ancien 2024-10-21,true,,,
756441911640,available,ancien 2024-10-21,true,,,
756441911657,available,ancien 2024-10-21,true,,,
756441911664,available,ancien 2024-10-21,true,,,
756441911671,available,ancien 2024-10-21,true,,,
756441911688,available,ancien 2024-10-21,true,,,
756441911695,available,ancien 2024-10-21,true,,,
756441911701,available,ancien 2024-10-21,true,,,
756441911718,available,ancien 2024-10-21,true,,,
756441911725,available,ancien 2024-10-21,true,,,
756441911732,available,ancien 2024-10-21,true,,,
756441911749,available,ancien 2024-10-21,true,,,
756441911756,available,ancien 2024-10-21,true,,,
756441911763,available,ancien 2024-10-21,true,,,
756441911770,available,ancien 2024-10-21,true,,,
756441911787,available,ancien 2024-10-21,true,,,
756441911794,available,ancien 2024-10-21,true,,,
756441911800,available,ancien 2024-10-21,true,,,
756441911817,available,ancien 2024-10-21,true,,,
756441911824,available,ancien 2024-10-21,true,,,
756441911831,available,ancien 2024-10-21,true,,,
756441911848,available,ancien 2024-10-21,true,,,
756441911855,available,ancien 2024-10-21,true,,,
756441911862,available,ancien 2024-10-21,true,,,
756441911879,available,ancien 2024-10-21,true,,,
756441911886,available,ancien 2024-10-21,true,,,
756441911893,available,ancien 2024-10-21,true,,,
756441911909,available,ancien 2024-10-21,true,,,
756441911916,available,ancien 2024-10-21,true,,,
756441911923,available,ancien 2024-10-21,true,,,
756441911930,available,ancien 2024-10-21,true,,,
756441911947,available,ancien 2024-10-21,true,,,
756441911954,available,ancien 2024-10-21,true,,,
756441911961,available,ancien 2024-10-21,true,,,
756441911978,available,ancien 2024-10-21,true,,,
756441911985,available,ancien 2024-10-21,true,,,
756441911992,available,ancien 2024-10-21,true,,,
756441912005,available,ancien 2024-10-21,true,,,
756441912012,available,ancien 2024-10-21,true,,,
756441912029,available,ancien 2024-10-21,true,,,
756441912036,available,ancien 2024-10-21,true,,,
756441912043,available,ancien 2024-10-21,true,,,
756441912050,available,ancien 2024-10-21,true,,,
756441912067,available,ancien 2024-10-21,true,,,
756441912074,available,ancien 2024-10-21,true,,,
756441912081,available,ancien 2024-10-21,true,,,
756441912098,available,ancien 2024-10-21,true,,,
756441912104,available,ancien 2024-10-21,true,,,
756441912111,available,ancien 2024-10-21,true,,,
756441912128,available,ancien 2024-10-21,true,,,
756441912135,available,ancien 2024-10-21,true,,,
756441912142,available,ancien 2024-10-21,true,,,
756441912159,available,ancien 2024-10-21,true,,,
756441912166,available,ancien 2024-10-21,true,,,
756441912173,available,ancien 2024-10-21,true,,,
756441912180,available,ancien 2024-10-21,true,,,
756441912197,available,ancien 2024-10-21,true,,,
756441912203,available,ancien 2024-10-21,true,,,
756441912210,available,ancien 2024-10-21,true,,,
756441912227,available,ancien 2024-10-21,true,,,
756441912234,available,ancien 2024-10-21,true,,,
756441912241,available,ancien 2024-10-21,true,,,
756441912258,available,ancien 2024-10-21,true,,,
756441912265,available,ancien 2024-10-21,true,,,
756441912272,available,ancien 2024-10-21,true,,,
756441912289,available,ancien 2024-10-21,true,,,
756441912296,available,ancien 2024-10-21,true,,,
756441912302,available,ancien 2024-10-21,true,,,
756441912319,available,ancien 2024-10-21,true,,,
756441912326,available,ancien 2024-10-21,true,,,
756441912333,available,ancien 2024-10-21,true,,,
756441912340,available,ancien 2024-10-21,true,,,
756441912357,available,ancien 2024-10-21,true,,,
756441912364,available,ancien 2024-10-21,true,,,
756441912371,available,ancien 2024-10-21,true,,,
756441912388,available,ancien 2024-10-21,true,,,
756441912395,available,ancien 2024-10-21,true,,,
756441912401,available,ancien 2024-10-21,true,,,
756441912418,available,ancien 2024-10-21,true,,,
756441912425,available,ancien 2024-10-21,true,,,
756441912432,available,ancien 2024-10-21,true,,,
756441912449,available,ancien 2024-10-21,true,,,
756441912456,available,ancien 2024-10-21,true,,,
756441912463,available,ancien 2024-10-21,true,,,
756441912470,available,ancien 2024-10-21,true,,,
756441912487,available,ancien 2024-10-21,true,,,
756441912494,available,ancien 2024-10-21,true,,,
756441912500,available,ancien 2024-10-21,true,,,
756441912517,available,ancien 2024-10-21,true,,,
756441912524,available,ancien 2024-10-21,true,,,
756441912531,available,ancien 2024-10-21,true,,,
756441912548,available,ancien 2024-10-21,true,,,
756441912555,available,ancien 2024-10-21,true,,,
756441912562,available,ancien 2024-10-21,true,,,
756441912579,available,ancien 2024-10-21,true,,,
756441912586,available,ancien 2024-10-21,true,,,
756441912593,available,ancien 2024-10-21,true,,,
756441912609,available,ancien 2024-10-21,true,,,
756441912616,available,ancien 2024-10-21,true,,,
756441912623,available,ancien 2024-10-21,true,,,
756441912630,available,ancien 2024-10-21,true,,,
756441912647,available,ancien 2024-10-21,true,,,
756441912654,available,ancien 2024-10-21,true,,,
756441912661,available,ancien 2024-10-21,true,,,
756441912678,available,ancien 2024-10-21,true,,,
756441912685,available,ancien 2024-10-21,true,,,
756441912692,available,ancien 2024-10-21,true,,,
756441912708,available,ancien 2024-10-21,true,,,
756441912715,available,ancien 2024-10-21,true,,,
756441912722,available,ancien 2024-10-21,true,,,
756441912739,available,ancien 2024-10-21,true,,,
756441912746,available,ancien 2024-10-21,true,,,
756441912753,available,ancien 2024-10-21,true,,,
756441912760,available,ancien 2024-10-21,true,,,
756441912777,available,ancien 2024-10-21,true,,,
756441912784,available,ancien 2024-10-21,true,,,
756441912791,available,ancien 2024-10-21,true,,,
756441912807,available,ancien 2024-10-21,true,,,
756441912814,available,ancien 2024-10-21,true,,,
756441912821,available,ancien 2024-10-21,true,,,
756441912838,available,ancien 2024-10-21,true,,,
756441912845,available,ancien 2024-10-21,true,,,
756441912852,available,ancien 2024-10-21,true,,,
756441912869,available,ancien 2024-10-21,true,,,
756441912876,available,ancien 2024-10-21,true,,,
756441912883,available,ancien 2024-10-21,true,,,
756441912890,available,ancien 2024-10-21,true,,,
756441912906,available,ancien 2024-10-21,true,,,
756441912913,available,ancien 2024-10-21,true,,,
756441912920,available,ancien 2024-10-21,true,,,
756441912937,available,ancien 2024-10-21,true,,,
756441912944,available,ancien 2024-10-21,true,,,
756441912951,available,ancien 2024-10-21,true,,,
756441912968,available,ancien 2024-10-21,true,,,
756441912975,available,ancien 2024-10-21,true,,,
756441912982,available,ancien 2024-10-21,true,,,
756441912999,available,ancien 2024-10-21,true,,,
756441913002,available,ancien 2024-10-21,true,,,
756441913019,available,ancien 2024-10-21,true,,,
756441913026,available,ancien 2024-10-21,true,,,
756441913033,available,ancien 2024-10-21,true,,,
756441913040,available,ancien 2024-10-21,true,,,
756441913057,available,ancien 2024-10-21,true,,,
756441913064,available,ancien 2024-10-21,true,,,
756441913071,available,ancien 2024-10-21,true,,,
756441913088,available,ancien 2024-10-21,true,,,
756441913095,available,ancien 2024-10-21,true,,,
756441913101,available,ancien 2024-10-21,true,,,
756441913118,available,ancien 2024-10-21,true,,,
756441913125,available,ancien 2024-10-21,true,,,
756441913132,available,ancien 2024-10-21,true,,,
756441913149,available,ancien 2024-10-21,true,,,
756441913156,available,ancien 2024-10-21,true,,,
756441913163,available,ancien 2024-10-21,true,,,
756441913170,available,ancien 2024-10-21,true,,,
756441913187,available,ancien 2024-10-21,true,,,
756441913194,available,ancien 2024-10-21,true,,,
756441913200,available,ancien 2024-10-21,true,,,
756441913217,available,ancien 2024-10-21,true,,,
756441913224,available,ancien 2024-10-21,true,,,
756441913231,available,ancien 2024-10-21,true,,,
756441913248,available,ancien 2024-10-21,true,,,
756441913255,available,ancien 2024-10-21,true,,,
756441913262,available,ancien 2024-10-21,true,,,
756441913279,available,ancien 2024-10-21,true,,,
756441913286,available,ancien 2024-10-21,true,,,
756441913293,available,ancien 2024-10-21,true,,,
756441913309,available,ancien 2024-10-21,true,,,
756441913316,available,ancien 2024-10-21,true,,,
756441913323,available,ancien 2024-10-21,true,,,
756441913330,available,ancien 2024-10-21,true,,,
756441913347,available,ancien 2024-10-21,true,,,
756441913354,available,ancien 2024-10-21,true,,,
756441913361,available,ancien 2024-10-21,true,,,
756441913378,available,ancien 2024-10-21,true,,,
756441913385,available,ancien 2024-10-21,true,,,
756441913392,available,ancien 2024-10-21,true,,,
756441913408,available,ancien 2024-10-21,true,,,
756441913415,available,ancien 2024-10-21,true,,,
756441913422,available,ancien 2024-10-21,true,,,
756441913439,available,ancien 2024-10-21,true,,,
756441913446,available,ancien 2024-10-21,true,,,
756441913453,available,ancien 2024-10-21,true,,,
756441913460,available,ancien 2024-10-21,true,,,
756441913477,available,ancien 2024-10-21,true,,,
756441913484,available,ancien 2024-10-21,true,,,
756441913491,available,ancien 2024-10-21,true,,,
756441913507,available,ancien 2024-10-21,true,,,
756441913514,available,ancien 2024-10-21,true,,,
756441913521,available,ancien 2024-10-21,true,,,
756441913538,available,ancien 2024-10-21,true,,,
756441913545,available,ancien 2024-10-21,true,,,
756441913552,available,ancien 2024-10-21,true,,,
756441913569,available,ancien 2024-10-21,true,,,
756441913576,available,ancien 2024-10-21,true,,,
756441913583,available,ancien 2024-10-21,true,,,
756441913590,available,ancien 2024-10-21,true,,,
756441913606,available,ancien 2024-10-21,true,,,
756441913613,available,ancien 2024-10-21,true,,,
756441913620,available,ancien 2024-10-21,true,,,
756441913637,available,ancien 2024-10-21,true,,,
756441913644,available,ancien 2024-10-21,true,,,
756441913651,available,ancien 2024-10-21,true,,,
756441913668,available,ancien 2024-10-21,true,,,
